metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,case_definition,source_status,statistic,value,display_value,unit,numerator,denominator,comparison_n,status_flag,sdc_policy,primary_suppression_threshold,primary_suppression,related_primary_cells,related_suppression_review,suppression_review,suppression_reason,suppression_status,disclosure_note
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_count,35,35,count,35,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,34,34,count,170,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_count,44,44,count,44,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,67.8,67.8,count,339,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_count,24,24,count,24,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,36.4,36.4,count,182,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_count,20,20,count,20,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,31.4,31.4,count,157,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,143,143,count,143,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,158.8,158.8,count,794,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,69,69,count,69,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,80.2,80.2,count,401,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,74,74,count,74,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,78.59999999999999,78.6,count,393,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,80,80,count,80,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,81.8,81.8,count,409,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,33,33,count,33,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,39.8,39.8,count,199,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,47,47,count,47,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,42,42,count,210,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,63,63,count,63,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,77,77,count,385,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,36,36,count,36,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,40.4,40.4,count,202,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,27,27,count,27,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q1,2018-01-01,2018,1,1,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,36.6,36.6,count,183,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_count,90,90,count,90,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,120.8,120.8,count,604,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_count,51,51,count,51,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,62.4,62.4,count,312,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,male,all,primary_clear_likely,death_certificate,quarterly_count,39,39,count,39,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,58.4,58.4,count,292,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,all,all,primary_clear_likely,death_certificate,quarterly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,58.4,58.4,count,292,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,female,all,primary_clear_likely,death_certificate,quarterly_count,20,20,count,20,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,28.2,28.2,count,141,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_count,23,23,count,23,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,30.2,30.2,count,151,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_count,47,47,count,47,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,62.4,62.4,count,312,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_count,31,31,count,31,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,34.2,34.2,count,171,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_count,16,16,count,16,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,28.2,28.2,count,141,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,126,126,count,126,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,143,143,count,715,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,70,70,count,70,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,71.59999999999999,71.6,count,358,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,56,56,count,56,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,71.40000000000001,71.4,count,357,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,57,57,count,57,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,72.40000000000001,72.4,count,362,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,29,29,count,29,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,33.6,33.6,count,168,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,28,28,count,28,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,38.8,38.8,count,194,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,69,69,count,69,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,70.59999999999999,70.6,count,353,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,41,41,count,41,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,38,38,count,190,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,28,28,count,28,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q2,2018-04-01,2018,4,2,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,32.6,32.6,count,163,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_count,80,80,count,80,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,127.8,127.8,count,639,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_count,37,37,count,37,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,67.40000000000001,67.4,count,337,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,male,all,primary_clear_likely,death_certificate,quarterly_count,43,43,count,43,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,60.4,60.4,count,302,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,all,all,primary_clear_likely,death_certificate,quarterly_count,40,40,count,40,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,65.2,65.2,count,326,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,female,all,primary_clear_likely,death_certificate,quarterly_count,16,16,count,16,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,28.2,28.2,count,141,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_count,24,24,count,24,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,37,37,count,185,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_count,40,40,count,40,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,62.6,62.6,count,313,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_count,21,21,count,21,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,39.2,39.2,count,196,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_count,19,19,count,19,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,23.4,23.4,count,117,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,116,116,count,116,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,151.4,151.4,count,757,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,55,55,count,55,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,80,80,count,400,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,61,61,count,61,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,71.40000000000001,71.4,count,357,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,59,59,count,59,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,78.2,78.2,count,391,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,25,25,count,25,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,33.6,33.6,count,168,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,34,34,count,34,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,44.6,44.6,count,223,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,57,57,count,57,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,73.2,73.2,count,366,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,30,30,count,30,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,46.4,46.4,count,232,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,27,27,count,27,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q3,2018-07-01,2018,7,3,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,26.8,26.8,count,134,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_count,85,85,count,85,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,138.8,138.8,count,694,,5,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_count,48,48,count,48,,,final,bnr_sdc_v1,6,0,0,0,0,,none,No disclosure restriction identified.
