origin_path,origin_page,origin_summary,link_context,line,link_text,link_target,destination_path,destination_page,destination_summary,status,link_works,destination_appropriate,note
site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",The analytical workflows,258,Annual report,../workflows/reporting/annual-report.qmd,site/technical/workflows/reporting/annual-report.qmd,"Build, approve and publish an annual CVD report",Operate the controlled three-step annual-report workflow.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",The analytical workflows,259,One-off report,../workflows/reporting/one-off-report.qmd,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/getting-started/workstation-setup.qmd,Set up a workstation,Configure a Windows workstation to run the BNR Stata workflows and maintain the Quarto Info-Hub.,Required retained inputs,379,The BNR analytics and publishing environment,environment.qmd,site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Set up the environment,34,Open section,getting-started/environment.qmd,site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Run analytical workflows,52,Open section,workflows/overview.qmd,site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Review & publication controls,70,Open section,controls/review-release.qmd,site/technical/controls/review-release.qmd,Review an analytical release,Common human checks before approval of a BNR metric or report candidate.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Operate the website,88,Open section,website/render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Maintain & recover,106,Open section,maintenance/safe-code-change.qmd,site/technical/maintenance/safe-code-change.qmd,Make a safe code change,"A simple, controlled method for changing BNR analysis or publication code without putting working workflows or public outputs at unnecessary risk.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",System reference,124,Open section,reference/index.qmd,site/technical/reference/index.qmd,System reference,"Current BNR Stata entry points, workflow controllers and publication boundaries.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",What this manual is for,140,Operations Manual,../operations/index.qmd,site/operations/index.qmd,Operations Manual,"How the Barbados National Registry carries out, governs and records its routine work.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",What this manual is for,141,Public Methods Manual,../methods/index.qmd,site/methods/index.qmd,Public Methods Manual,Plain-language explanations of Barbados National Registry measures and methods.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Start here,158,Analytics environment,getting-started/environment.qmd,site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Start here,159,Set up a workstation,getting-started/workstation-setup.qmd,site/technical/getting-started/workstation-setup.qmd,Set up a workstation,Configure a Windows workstation to run the BNR Stata workflows and maintain the Quarto Info-Hub.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Start here,160,Analytical workflow map,workflows/overview.qmd,site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Start here,161,System reference,reference/index.qmd,site/technical/reference/index.qmd,System reference,"Current BNR Stata entry points, workflow controllers and publication boundaries.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,165,CVD event release,workflows/cvd-events/overview.qmd,site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,166,CVD mortality release,workflows/mortality/overview.qmd,site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,167,Rolling three-month update,workflows/reporting/rolling-update.qmd,site/technical/workflows/reporting/rolling-update.qmd,Build a rolling three-month CVD update,Run the controlled one-step builder for a dated online update from approved public releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,168,Annual CVD report,workflows/reporting/annual-report.qmd,site/technical/workflows/reporting/annual-report.qmd,"Build, approve and publish an annual CVD report",Operate the controlled three-step annual-report workflow.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,169,One-off CVD report,workflows/reporting/one-off-report.qmd,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,173,Review an analytical release,controls/review-release.qmd,site/technical/controls/review-release.qmd,Review an analytical release,Common human checks before approval of a BNR metric or report candidate.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,174,Apply disclosure control,controls/disclosure-control.qmd,site/technical/controls/disclosure-control.qmd,Disclosure control,Apply BNR's n < 6 small-number rule and complete human disclosure review.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,175,Approve and publish a release,controls/approve-publish.qmd,site/technical/controls/approve-publish.qmd,Approve and publish a release,Bind approval to an exact candidate and publish only its controlled payload.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,176,Maintain public CVD tables,website/cvd-tables.qmd,site/technical/website/cvd-tables.qmd,Maintain the public CVD tables,Maintain the website tables that present approved CVD event and mortality metric releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,177,Render and publish the website,website/render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,178,Make a safe code change,maintenance/safe-code-change.qmd,site/technical/maintenance/safe-code-change.qmd,Make a safe code change,"A simple, controlled method for changing BNR analysis or publication code without putting working workflows or public outputs at unnecessary risk.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,179,Fix common problems,maintenance/troubleshooting.qmd,site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",What this manual is for,11,Operations Manual,../operations/index.qmd,site/operations/index.qmd,Operations Manual,"How the Barbados National Registry carries out, governs and records its routine work.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",What this manual is for,12,Public Methods Manual,../methods/index.qmd,site/methods/index.qmd,Public Methods Manual,Plain-language explanations of Barbados National Registry measures and methods.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Start here,29,Analytics environment,getting-started/environment.qmd,site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Start here,30,Set up a workstation,getting-started/workstation-setup.qmd,site/technical/getting-started/workstation-setup.qmd,Set up a workstation,Configure a Windows workstation to run the BNR Stata workflows and maintain the Quarto Info-Hub.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Start here,31,Analytical workflow map,workflows/overview.qmd,site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Start here,32,System reference,reference/index.qmd,site/technical/reference/index.qmd,System reference,"Current BNR Stata entry points, workflow controllers and publication boundaries.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,36,CVD event release,workflows/cvd-events/overview.qmd,site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,37,CVD mortality release,workflows/mortality/overview.qmd,site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,38,Rolling three-month update,workflows/reporting/rolling-update.qmd,site/technical/workflows/reporting/rolling-update.qmd,Build a rolling three-month CVD update,Run the controlled one-step builder for a dated online update from approved public releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,39,Annual CVD report,workflows/reporting/annual-report.qmd,site/technical/workflows/reporting/annual-report.qmd,"Build, approve and publish an annual CVD report",Operate the controlled three-step annual-report workflow.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Implemented analytical routes,40,One-off CVD report,workflows/reporting/one-off-report.qmd,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,44,Review an analytical release,controls/review-release.qmd,site/technical/controls/review-release.qmd,Review an analytical release,Common human checks before approval of a BNR metric or report candidate.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,45,Apply disclosure control,controls/disclosure-control.qmd,site/technical/controls/disclosure-control.qmd,Disclosure control,Apply BNR's n < 6 small-number rule and complete human disclosure review.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,46,Approve and publish a release,controls/approve-publish.qmd,site/technical/controls/approve-publish.qmd,Approve and publish a release,Bind approval to an exact candidate and publish only its controlled payload.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,47,Maintain public CVD tables,website/cvd-tables.qmd,site/technical/website/cvd-tables.qmd,Maintain the public CVD tables,Maintain the website tables that present approved CVD event and mortality metric releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,48,Render and publish the website,website/render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,49,Make a safe code change,maintenance/safe-code-change.qmd,site/technical/maintenance/safe-code-change.qmd,Make a safe code change,"A simple, controlled method for changing BNR analysis or publication code without putting working workflows or public outputs at unnecessary risk.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/index_pass1.qmd,BNR Technical Manual,"Run, validate, troubleshoot, recover and maintain the implemented BNR analytical and publication system.",Publication and maintenance,50,Fix common problems,maintenance/troubleshooting.qmd,site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/safe-code-change.qmd,Make a safe code change,"A simple, controlled method for changing BNR analysis or publication code without putting working workflows or public outputs at unnecessary risk.",Step 7: Check the complete Git change,163,System reference,../reference/index.qmd,site/technical/reference/index.qmd,System reference,"Current BNR Stata entry points, workflow controllers and publication boundaries.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/safe-code-change.qmd,Make a safe code change,"A simple, controlled method for changing BNR analysis or publication code without putting working workflows or public outputs at unnecessary risk.",Step 9: Review and merge,195,Render and publish the website,../website/render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",An output/package already exists,159,Chapter 13,files-releases-versions.qmd#what-replace-means,site/technical/maintenance/files-releases-versions.qmd,"Files, releases and versions","Identify authoritative, private, public and mirrored BNR files and apply current version rules.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",VS Code shows unexpected changed files,266,System reference,../reference/index.qmd,site/technical/reference/index.qmd,System reference,"Current BNR Stata entry points, workflow controllers and publication boundaries.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",Related references,381,Set up a workstation,../getting-started/workstation-setup.qmd,site/technical/getting-started/workstation-setup.qmd,Set up a workstation,Configure a Windows workstation to run the BNR Stata workflows and maintain the Quarto Info-Hub.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",Related references,382,Approve and publish a release,../controls/approve-publish.qmd,site/technical/controls/approve-publish.qmd,Approve and publish a release,Bind approval to an exact candidate and publish only its controlled payload.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",Related references,383,Render and publish the website,../website/render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",Related references,384,"Understand files, releases and versions",files-releases-versions.qmd,site/technical/maintenance/files-releases-versions.qmd,"Files, releases and versions","Identify authoritative, private, public and mirrored BNR files and apply current version rules.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",Related references,385,System reference,../reference/index.qmd,site/technical/reference/index.qmd,System reference,"Current BNR Stata entry points, workflow controllers and publication boundaries.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/cvd-events-dashboard.qmd,CVD events dashboard transition note,Current data-location and scope boundary before the separate CVD dashboard rebuild.,Publication-layer rule,69,CVD events workflow,../workflows/cvd-events/overview.qmd,site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/cvd-events-dashboard.qmd,CVD events dashboard transition note,Current data-location and scope boundary before the separate CVD dashboard rebuild.,Public methods links,84,confidentiality,../../methods/interpretation/confidentiality.qmd,site/methods/interpretation/confidentiality.qmd,Protecting confidentiality,How BNR reduces disclosure risk in public statistics.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/cvd-events-dashboard.qmd,CVD events dashboard transition note,Current data-location and scope boundary before the separate CVD dashboard rebuild.,Public methods links,84,"counts, percentages and rates",../../methods/interpretation/counts-percentages-rates.qmd,site/methods/interpretation/counts-percentages-rates.qmd,"Counts, percentages and rates",How to choose and interpret common forms of BNR statistics.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/cvd-events-dashboard.qmd,CVD events dashboard transition note,Current data-location and scope boundary before the separate CVD dashboard rebuild.,If the dashboard fails,107,Fix common problems,../maintenance/troubleshooting.qmd,site/technical/maintenance/troubleshooting.qmd,Fix common problems,"Short recovery recipes for common BNR Stata, approval, publication, Quarto, Git and workstation problems.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/cvd-events-dashboard.qmd,CVD events dashboard transition note,Current data-location and scope boundary before the separate CVD dashboard rebuild.,If the dashboard fails,107,Update website content,update-content.qmd,site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/cvd-mortality-dashboard.qmd,Maintain the CVD mortality dashboard,"How the Quarto mortality dashboard reads the approved Step 6 release, handles Primary/Inclusive views and protects the analytical publication boundary.",If the dashboard fails,178,Apply and review disclosure control,../controls/disclosure-control.qmd,site/technical/controls/disclosure-control.qmd,Disclosure control,Apply BNR's n < 6 small-number rule and complete human disclosure review.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/cvd-mortality-dashboard.qmd,Maintain the CVD mortality dashboard,"How the Quarto mortality dashboard reads the approved Step 6 release, handles Primary/Inclusive views and protects the analytical publication boundary.",If the dashboard fails,178,CVD mortality workflow,../workflows/mortality/overview.qmd,site/technical/workflows/mortality/overview.qmd,Run the CVD mortality workflow,"Run the six-step mortality workflow from the private death-certificate extract through classification, review, approval and controlled publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/cvd-mortality-dashboard.qmd,Maintain the CVD mortality dashboard,"How the Quarto mortality dashboard reads the approved Step 6 release, handles Primary/Inclusive views and protects the analytical publication boundary.",If the dashboard fails,178,Update website content,update-content.qmd,site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",Before you start,53,Set up a workstation,../getting-started/workstation-setup.qmd,site/technical/getting-started/workstation-setup.qmd,Set up a workstation,Configure a Windows workstation to run the BNR Stata workflows and maintain the Quarto Info-Hub.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",Step 3: Edit and preview the website,163,Update website content,update-content.qmd,site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Before you start,41,Render and publish the website,render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Step 4: Check links to analytical products,109,The BNR analytics and publishing environment,../getting-started/environment.qmd,site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Step 5: Run a full render and review,113,Chapter 10,render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Maintain a surveillance dashboard,123,Maintain the CVD events dashboard,cvd-events-dashboard.qmd,site/technical/website/cvd-events-dashboard.qmd,CVD events dashboard transition note,Current data-location and scope boundary before the separate CVD dashboard rebuild.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Maintain a surveillance dashboard,124,Maintain the CVD mortality dashboard,cvd-mortality-dashboard.qmd,site/technical/website/cvd-mortality-dashboard.qmd,Maintain the CVD mortality dashboard,"How the Quarto mortality dashboard reads the approved Step 6 release, handles Primary/Inclusive views and protects the analytical publication boundary.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Update a report page,135,Rolling three-month update,../workflows/reporting/rolling-update.qmd,site/technical/workflows/reporting/rolling-update.qmd,Build a rolling three-month CVD update,Run the controlled one-step builder for a dated online update from approved public releases.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Update a report page,136,Annual CVD report,../workflows/reporting/annual-report.qmd,site/technical/workflows/reporting/annual-report.qmd,"Build, approve and publish an annual CVD report",Operate the controlled three-step annual-report workflow.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Update a report page,137,One-off CVD report,../workflows/reporting/one-off-report.qmd,site/technical/workflows/reporting/one-off-report.qmd,"Prepare, approve and publish a one-off CVD report",Operate the controlled three-step publication route for a finished bespoke report.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/website/update-content.qmd,Update website content,"Maintain public Quarto pages, report landing pages, listings, navigation and downloads after analytical publication.",Step 6: Publish the website change,232,Render and publish the website,render-publish.qmd,site/technical/website/render-publish.qmd,Render and publish the website,"Start a local Info-Hub session, review website changes, commit them safely and publish the Quarto site through GitHub.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/create-analysis-inputs.qmd,Create deidentified analytical inputs,Step 3: create the private deidentified datasets used by authorised downstream analyses.,Outputs,53,The BNR analytics and publishing environment,../../getting-started/environment.qmd,site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/extract-redcap.qmd,Extract a REDCap release,Step 1: create and check the private cumulative REDCap snapshot for a completed monthly release.,Outputs,49,The BNR analytics and publishing environment,../../getting-started/environment.qmd,site/technical/getting-started/environment.qmd,The BNR analytics and publishing environment,"How the BNR analytical system fits together: tools, data locations, review boundaries, public outputs and publication.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",What this workflow does,22,Analytical workflows,../overview.qmd,site/technical/workflows/overview.qmd,Analytical workflows,"How the current CVD event, mortality and reporting workflows fit together.",exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",Run the workflow,26,Step 1: Extract REDCap data,extract-redcap.qmd,site/technical/workflows/cvd-events/extract-redcap.qmd,Extract a REDCap release,Step 1: create and check the private cumulative REDCap snapshot for a completed monthly release.,exists,Yes — local target exists,Not assessed,Local target exists.
site/technical/workflows/cvd-events/overview.qmd,Run the CVD events workflow,"Run the six-step CVD events workflow from REDCap extract through review, approval and publication.",Run the workflow,27,Step 2: Build the cumulative dataset,prepare-confidential.qmd,site/technical/workflows/cvd-events/prepare-confidential.qmd,Prepare the confidential dataset,Step 2: combine the selected REDCap release with the frozen historical CVD dataset.,exists,Yes — local target exists,Not assessed,Local target exists.
