metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,source_status,statistic,value,display_value,unit,numerator,denominator,comparison_n,status_flag,sdc_policy,step4_primary_flag,step4_related_flag,previous_release_id,previous_release_found,previous_value,temporal_increment,temporal_check,step5_temporal_flag,step5_complementary_flag,step5_derived_flag,suppression_status,disclosure_note,suppression_note
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,all_cvd,all,all,hospital_registered,quarterly_count,138,138,count,138,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,all_cvd,female,all,hospital_registered,quarterly_count,59,59,count,59,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,all_cvd,male,all,hospital_registered,quarterly_count,79,79,count,79,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,ami,all,all,hospital_registered,quarterly_count,36,36,count,36,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,ami,female,all,hospital_registered,quarterly_count,12,12,count,12,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,ami,male,all,hospital_registered,quarterly_count,24,24,count,24,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,stroke,all,all,hospital_registered,quarterly_count,102,102,count,102,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,stroke,female,all,hospital_registered,quarterly_count,47,47,count,47,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,stroke,male,all,hospital_registered,quarterly_count,55,55,count,55,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2011_q4,2011-10-01,2011,10,4,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,1,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,all_cvd,all,all,hospital_registered,quarterly_count,135,135,count,135,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,all_cvd,female,all,hospital_registered,quarterly_count,60,60,count,60,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,all_cvd,male,all,hospital_registered,quarterly_count,75,75,count,75,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,ami,all,all,hospital_registered,quarterly_count,49,49,count,49,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,ami,female,all,hospital_registered,quarterly_count,18,18,count,18,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,ami,male,all,hospital_registered,quarterly_count,31,31,count,31,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,stroke,all,all,hospital_registered,quarterly_count,86,86,count,86,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,stroke,female,all,hospital_registered,quarterly_count,42,42,count,42,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,stroke,male,all,hospital_registered,quarterly_count,44,44,count,44,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q1,2012-01-01,2012,1,1,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,all_cvd,all,all,hospital_registered,quarterly_count,177,177,count,177,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,all_cvd,female,all,hospital_registered,quarterly_count,92,92,count,92,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,all_cvd,male,all,hospital_registered,quarterly_count,85,85,count,85,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,ami,all,all,hospital_registered,quarterly_count,47,47,count,47,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,ami,female,all,hospital_registered,quarterly_count,24,24,count,24,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,ami,male,all,hospital_registered,quarterly_count,23,23,count,23,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,stroke,all,all,hospital_registered,quarterly_count,130,130,count,130,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,stroke,female,all,hospital_registered,quarterly_count,68,68,count,68,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,stroke,male,all,hospital_registered,quarterly_count,62,62,count,62,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q2,2012-04-01,2012,4,2,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,all_cvd,all,all,hospital_registered,quarterly_count,146,146,count,146,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,all_cvd,female,all,hospital_registered,quarterly_count,73,73,count,73,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,all_cvd,male,all,hospital_registered,quarterly_count,73,73,count,73,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,ami,all,all,hospital_registered,quarterly_count,43,43,count,43,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,ami,female,all,hospital_registered,quarterly_count,23,23,count,23,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,ami,male,all,hospital_registered,quarterly_count,20,20,count,20,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,stroke,all,all,hospital_registered,quarterly_count,103,103,count,103,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,stroke,female,all,hospital_registered,quarterly_count,50,50,count,50,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,stroke,male,all,hospital_registered,quarterly_count,53,53,count,53,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q3,2012-07-01,2012,7,3,1,stroke,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,all_cvd,all,all,hospital_registered,quarterly_count,126,126,count,126,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,all_cvd,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,all_cvd,female,all,hospital_registered,quarterly_count,73,73,count,73,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,all_cvd,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,all_cvd,male,all,hospital_registered,quarterly_count,53,53,count,53,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,all_cvd,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,ami,all,all,hospital_registered,quarterly_count,48,48,count,48,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,ami,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,ami,female,all,hospital_registered,quarterly_count,31,31,count,31,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,ami,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,ami,male,all,hospital_registered,quarterly_count,17,17,count,17,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,ami,male,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,stroke,all,all,hospital_registered,quarterly_count,78,78,count,78,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,stroke,all,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,stroke,female,all,hospital_registered,quarterly_count,42,42,count,42,,,final,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
CVD-BURDEN-001,cvd_2024_01,quarterly,2012_q4,2012-10-01,2012,10,4,1,stroke,female,all,hospital_registered,quarterly_same_quarter_previous_5yr_mean,,,count,,,2,insufficient_history,bnr_sdc_v1,0,0,cvd_2023_12,,,,not_applicable,0,0,0,none,No disclosure restriction identified.,No disclosure restriction identified.
