metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,case_definition,source_status,statistic,value,display_value,unit,numerator,denominator,comparison_n,status_flag,ci_lower_value,ci_upper_value,ci_level,ci_method,sdc_policy,primary_suppression_threshold,primary_suppression,related_primary_cells,related_suppression_review,suppression_review,suppression_reason,deaths,ci_variance,ci_max_weight,__upper_point,__upper_variance,suppression_status,disclosure_note
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,70,70,count,350,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_count,23,23,count,23,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,38.8,38.8,count,194,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_count,14,14,count,14,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,31.2,31.2,count,156,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,121,121,count,121,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,162,162,count,810,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,65,65,count,65,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,79.8,79.8,count,399,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,56,56,count,56,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,82.2,82.2,count,411,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,71,71,count,71,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,82.8,82.8,count,414,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,34,34,count,34,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,36.2,36.2,count,181,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,37,37,count,37,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,46.6,46.6,count,233,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,50,50,count,50,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,79.2,79.2,count,396,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,31,31,count,31,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,43.6,43.6,count,218,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,19,19,count,19,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2018_q4,2018-10-01,2018,10,4,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,35.6,35.6,count,178,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_count,122,122,count,122,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,128.2,128.2,count,641,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_count,68,68,count,68,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,63.8,63.8,count,319,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,male,all,primary_clear_likely,death_certificate,quarterly_count,54,54,count,54,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,64.40000000000001,64.4,count,322,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,all,all,primary_clear_likely,death_certificate,quarterly_count,60,60,count,60,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,64.40000000000001,64.4,count,322,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,female,all,primary_clear_likely,death_certificate,quarterly_count,29,29,count,29,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,30.4,30.4,count,152,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_count,31,31,count,31,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,34,34,count,170,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_count,62,62,count,62,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,63.8,63.8,count,319,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_count,39,39,count,39,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,33.4,33.4,count,167,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_count,23,23,count,23,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,30.4,30.4,count,152,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,173,173,count,173,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,155.4,155.4,count,777,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,90,90,count,90,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,76.2,76.2,count,381,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,83,83,count,83,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,79.2,79.2,count,396,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,84,84,count,84,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,80,80,count,400,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,40,40,count,40,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,37,37,count,185,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,44,44,count,44,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,43,43,count,215,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,89,89,count,89,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,75.40000000000001,75.4,count,377,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,50,50,count,50,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,39.2,39.2,count,196,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,39,39,count,39,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,36.2,36.2,count,181,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_count,122,122,count,122,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,115.4,115.4,count,577,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_count,67,67,count,67,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,60.4,60.4,count,302,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,male,all,primary_clear_likely,death_certificate,quarterly_count,55,55,count,55,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,55,55,count,275,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,all,all,primary_clear_likely,death_certificate,quarterly_count,57,57,count,57,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,55.6,55.6,count,278,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,female,all,primary_clear_likely,death_certificate,quarterly_count,28,28,count,28,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,26,26,count,130,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_count,29,29,count,29,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,29.6,29.6,count,148,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_count,65,65,count,65,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,all,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,59.8,59.8,count,299,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_count,39,39,count,39,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,female,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,34.4,34.4,count,172,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_count,26,26,count,26,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,male,all,primary_clear_likely,death_certificate,quarterly_same_quarter_previous_5yr_mean,25.4,25.4,count,127,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,164,164,count,164,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,140.6,140.6,count,703,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,96,96,count,96,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,71.40000000000001,71.4,count,357,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,68,68,count,68,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,69.2,69.2,count,346,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,76,76,count,76,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,69.40000000000001,69.4,count,347,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,41,41,count,41,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,32,32,count,160,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,35,35,count,35,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,male,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,37.4,37.4,count,187,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_count,88,88,count,88,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,all,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,71.2,71.2,count,356,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_count,55,55,count,55,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,female,all,upper_clear_likely_possible,death_certificate,quarterly_same_quarter_previous_5yr_mean,39.4,39.4,count,197,,5,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
MORT-BURDEN-001,mort_2026_07,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,male,all,upper_clear_likely_possible,death_certificate,quarterly_count,33,33,count,33,,,final,,,,,bnr_sdc_v1,6,0,0,0,0,,,,,,,none,No disclosure restriction identified.
