metric_id,release_id,period_type,period,period_start,period_year,period_month,event_type,sex,age_group,age_group_order,source_status,statistic,value,unit,numerator,denominator,comparison_n,status_flag
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,45_54,2,hospital_registered,annual_previous_5yr_mean,58.2,count,291,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,55_64,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,65_74,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,75_84,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,85_plus,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,all,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,under_45,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,unknown,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,45_54,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,55_64,3,hospital_registered,annual_count,135,count,135,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,55_64,3,hospital_registered,annual_previous_5yr_mean,87.40000000000001,count,437,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,65_74,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,75_84,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,85_plus,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,all,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,under_45,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,unknown,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,45_54,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,55_64,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,65_74,4,hospital_registered,annual_count,144,count,144,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,65_74,4,hospital_registered,annual_previous_5yr_mean,97.40000000000001,count,487,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,75_84,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,85_plus,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,all,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,under_45,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,unknown,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,45_54,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,55_64,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,65_74,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,75_84,5,hospital_registered,annual_count,76,count,76,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,75_84,5,hospital_registered,annual_previous_5yr_mean,80.59999999999999,count,403,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,85_plus,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,all,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,under_45,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,unknown,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,45_54,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,55_64,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,65_74,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,75_84,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,85_plus,6,hospital_registered,annual_count,41,count,41,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,85_plus,6,hospital_registered,annual_previous_5yr_mean,34,count,170,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,all,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,under_45,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,unknown,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,45_54,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,55_64,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,65_74,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,75_84,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,85_plus,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,all,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,under_45,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,all_cvd,male,unknown,99,hospital_registered,annual_previous_5yr_mean,.2,count,1,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,0,hospital_registered,annual_count,311,count,311,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,0,hospital_registered,annual_previous_5yr_mean,239.4,count,1197,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,unknown,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,1,hospital_registered,annual_count,9,count,9,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,1,hospital_registered,annual_previous_5yr_mean,12.8,count,64,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,unknown,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,2,hospital_registered,annual_count,37,count,37,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,2,hospital_registered,annual_previous_5yr_mean,33.6,count,168,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,unknown,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,3,hospital_registered,annual_count,70,count,70,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,3,hospital_registered,annual_previous_5yr_mean,48.4,count,242,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,unknown,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,4,hospital_registered,annual_count,88,count,88,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,4,hospital_registered,annual_previous_5yr_mean,60,count,300,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,unknown,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,5,hospital_registered,annual_count,63,count,63,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,5,hospital_registered,annual_previous_5yr_mean,58.8,count,294,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,unknown,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,6,hospital_registered,annual_count,44,count,44,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,6,hospital_registered,annual_previous_5yr_mean,25.6,count,128,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,unknown,6,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,45_54,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,55_64,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,65_74,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,75_84,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,85_plus,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,all,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,under_45,99,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,all,unknown,99,hospital_registered,annual_previous_5yr_mean,.2,count,1,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,45_54,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,55_64,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,65_74,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,75_84,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,85_plus,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,all,0,hospital_registered,annual_count,151,count,151,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,all,0,hospital_registered,annual_previous_5yr_mean,108.2,count,541,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,under_45,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,unknown,0,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,45_54,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,55_64,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,65_74,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,75_84,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,85_plus,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,all,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,under_45,1,hospital_registered,annual_count,2,count,2,,,low_count
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,under_45,1,hospital_registered,annual_previous_5yr_mean,3.6,count,18,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,unknown,1,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,45_54,2,hospital_registered,annual_count,12,count,12,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,45_54,2,hospital_registered,annual_previous_5yr_mean,11.2,count,56,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,55_64,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,65_74,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,75_84,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,85_plus,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,all,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,under_45,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,unknown,2,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,45_54,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,55_64,3,hospital_registered,annual_count,22,count,22,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,55_64,3,hospital_registered,annual_previous_5yr_mean,17.6,count,88,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,65_74,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,75_84,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,85_plus,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,all,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,under_45,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,unknown,3,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,45_54,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,55_64,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,65_74,4,hospital_registered,annual_count,39,count,39,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,65_74,4,hospital_registered,annual_previous_5yr_mean,26.2,count,131,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,75_84,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,85_plus,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,all,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,under_45,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,unknown,4,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,45_54,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,55_64,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,65_74,5,hospital_registered,annual_previous_5yr_mean,0,count,0,,5,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,75_84,5,hospital_registered,annual_count,48,count,48,,,final
CVD-BURDEN-001,cvd_2023_12,annual,2019,2019-01-01,2019,,ami,female,75_84,5,hospital_registered,annual_previous_5yr_mean,32.4,count,162,,5,final
